pair_id	protein_A	protein_B	label	data_source	evidence_type	label_scope	complex_id_A	complex_id_B	length_A	length_B
PP_NEG__3AAD_A_l__9QFW_HL_r	3AAD_A_l	9QFW_HL_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3AAD	9QFW	156	224
PP_NEG__3BIW_A_l__3H2V_A_r	3BIW_A_l	3H2V_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3BIW	3H2V	182	163
PP_NEG__3BP8_A_l__2OOB_A_r	3BP8_A_l	2OOB_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3BP8	2OOB	74	41
PP_NEG__3BX7_A_l__1R6Q_X_r	3BX7_A_l	1R6Q_X_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3BX7	1R6Q	121	142
PP_NEG__3CPH_C_l__1AY7_B_r	3CPH_C_l	1AY7_B_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3CPH	1AY7	164	96
PP_NEG__3D5S_A_l__6B0S_HL_r	3D5S_A_l	6B0S_HL_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3D5S	6B0S	61	433
PP_NEG__3DAW_A_l__1ZLI_A_r	3DAW_A_l	1ZLI_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3DAW	1ZLI	142	402
PP_NEG__3EO1_AB_l__2JEL_LH_r	3EO1_AB_l	2JEL_LH_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3EO1	2JEL	224	435
PP_NEG__3EOA_A_l__1UDI_A_r	3EOA_A_l	1UDI_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3EOA	1UDI	180	228
PP_NEG__3F1P_A_l__1J2J_A_r	3F1P_A_l	1J2J_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3F1P	1J2J	119	166
PP_NEG__3FN1_A_l__6BPC_AB_r	3FN1_A_l	6BPC_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3FN1	6BPC	97	421
PP_NEG__3G6D_A_l__4HX3_AB_r	3G6D_A_l	4HX3_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3G6D	4HX3	113	228
PP_NEG__3H11_A_l__3AAA_AB_r	3H11_A_l	3AAA_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3H11	3AAA	208	512
PP_NEG__3H2V_A_l__3BIW_A_r	3H2V_A_l	3BIW_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3H2V	3BIW	88	555
PP_NEG__3HI6_A_l__2HLE_A_r	3HI6_A_l	2HLE_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3HI6	2HLE	179	185
PP_NEG__3HMX_AB_l__2G77_A_r	3HMX_AB_l	2G77_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3HMX	2G77	415	314
PP_NEG__3K75_A_l__1BGX_LH_r	3K75_A_l	1BGX_LH_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3K75	1BGX	152	423
PP_NEG__3L5W_A_l__2IDO_A_r	3L5W_A_l	2IDO_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3L5W	2IDO	113	174
PP_NEG__3L89_A_l__1GLA_O_r	3L89_A_l	1GLA_O_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3L89	1GLA	126	497
PP_NEG__3LVK_A_l__1JPS_LH_r	3LVK_A_l	1JPS_LH_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3LVK	1JPS	81	425
PP_NEG__3MJ9_A_l__4CPA_A_r	3MJ9_A_l	4CPA_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3MJ9	4CPA	227	307
PP_NEG__3MXW_A_l__1F51_AB_r	3MXW_A_l	1F51_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3MXW	1F51	164	343
PP_NEG__3P57_A_l__6A0Z_AB_r	3P57_A_l	6A0Z_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3P57	6A0Z	109	437
PP_NEG__3PC8_A_l__2X9A_A_r	3PC8_A_l	2X9A_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3PC8	2X9A	80	102
PP_NEG__3R9A_A_l__BAAD_A_r	3R9A_A_l	BAAD_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3R9A	BAAD	297	267
PP_NEG__3RJQ_A_l__1OC0_A_r	3RJQ_A_l	1OC0_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3RJQ	1OC0	346	373
PP_NEG__3RVW_A_l__2OUL_A_r	3RVW_A_l	2OUL_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3RVW	2OUL	221	236
PP_NEG__3S9D_A_l__1WQ1_A_r	3S9D_A_l	1WQ1_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3S9D	1WQ1	165	324
PP_NEG__3SE8_A_l__1JWH_AB_r	3SE8_A_l	1JWH_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3SE8	1JWH	342	366
PP_NEG__3SGQ_A_l__1EAW_A_r	3SGQ_A_l	1EAW_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3SGQ	1EAW	51	241
PP_NEG__3SZK_A_l__1AKJ_DE_r	3SZK_A_l	1AKJ_DE_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3SZK	1AKJ	144	375
PP_NEG__3U7Y_A_l__4POU_A_r	3U7Y_A_l	4POU_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3U7Y	4POU	342	121
PP_NEG__3V6Z_F_l__4Y7M_A_r	3V6Z_F_l	4Y7M_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3V6Z	4Y7M	142	135
PP_NEG__3VLB_A_l__1IRA_R_r	3VLB_A_l	1IRA_R_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3VLB	1IRA	221	310
PP_NEG__3WD5_ABC_l__1HE8_A_r	3WD5_ABC_l	1HE8_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	3WD5	1HE8	456	839
PP_NEG__4CPA_A_l__3MJ9_HL_r	4CPA_A_l	3MJ9_HL_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4CPA	3MJ9	39	420
PP_NEG__4DN4_A_l__1ML0_AB_r	4DN4_A_l	1ML0_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4DN4	1ML0	71	742
PP_NEG__4DW2_U_l__1XQS_A_r	4DW2_U_l	1XQS_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4DW2	1XQS	246	259
PP_NEG__4ETQ_X_l__2CFH_A_r	4ETQ_X_l	2CFH_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4ETQ	2CFH	230	159
PP_NEG__4FP8_A_l__1EWY_A_r	4FP8_A_l	1EWY_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4FP8	1EWY	318	295
PP_NEG__4FQI_ABCDEF_l__1EZU_A_r	4FQI_ABCDEF_l	1EZU_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4FQI	1EZU	1491	223
PP_NEG__4FZA_A_l__1BUH_A_r	4FZA_A_l	1BUH_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4FZA	1BUH	275	294
PP_NEG__4G6J_A_l__2ABZ_A_r	4G6J_A_l	2ABZ_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4G6J	2ABZ	151	303
PP_NEG__4G6M_A_l__2VIS_LH_r	4G6M_A_l	2VIS_LH_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4G6M	2VIS	151	431
PP_NEG__4GAM_A_l__4IZ7_A_r	4GAM_A_l	4IZ7_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4GAM	4IZ7	141	357
PP_NEG__4GXU_HIJKLM_l__1I4D_AB_r	4GXU_HIJKLM_l	1I4D_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4GXU	1I4D	1452	402
PP_NEG__4H03_A_l__1PVH_A_r	4H03_A_l	1PVH_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4H03	1PVH	363	208
PP_NEG__4HX3_A_l__3G6D_LH_r	4HX3_A_l	3G6D_LH_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4HX3	3G6D	132	432
PP_NEG__4IZ7_A_l__4GAM_ABCDEF_r	4IZ7_A_l	4GAM_ABCDEF_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4IZ7	4GAM	90	2128
PP_NEG__4JCV_A_l__2W9E_HL_r	4JCV_A_l	2W9E_HL_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4JCV	2W9E	230	425
PP_NEG__4LW4_A_l__1GHQ_A_r	4LW4_A_l	1GHQ_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4LW4	1GHQ	149	294
PP_NEG__4M3K_A_l__2HRK_A_r	4M3K_A_l	2HRK_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4M3K	2HRK	256	180
PP_NEG__4M5Z_A_l__2VXT_HL_r	4M5Z_A_l	2VXT_HL_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4M5Z	2VXT	212	430
PP_NEG__4M76_A_l__5HYS_HL_r	4M76_A_l	5HYS_HL_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4M76	5HYS	184	437
PP_NEG__4POU_A_l__3U7Y_HL_r	4POU_A_l	3U7Y_HL_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4POU	3U7Y	124	438
PP_NEG__4Y7M_A_l__3V6Z_AB_r	4Y7M_A_l	3V6Z_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	4Y7M	3V6Z	235	437
PP_NEG__5C7X_A_l__1AK4_A_r	5C7X_A_l	1AK4_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5C7X	1AK4	121	164
PP_NEG__5CBA_A_l__5O14_AB_r	5CBA_A_l	5O14_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5CBA	5O14	80	444
PP_NEG__5E5M_A_l__5GRJ_HL_r	5E5M_A_l	5GRJ_HL_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5E5M	5GRJ	116	433
PP_NEG__5GRJ_A_l__5E5M_A_r	5GRJ_A_l	5E5M_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5GRJ	5E5M	212	113
PP_NEG__5HGG_A_l__1K5D_AB_r	5HGG_A_l	1K5D_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5HGG	1K5D	246	338
PP_NEG__5HYS_AB_l__4M76_A_r	5HYS_AB_l	4M76_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5HYS	4M76	425	294
PP_NEG__5JMO_A_l__1FAK_LH_r	5JMO_A_l	1FAK_LH_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5JMO	1FAK	472	348
PP_NEG__5KOV_AB_l__5O1R_HL_r	5KOV_AB_l	5O1R_HL_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5KOV	5O1R	441	435
PP_NEG__5O14_D_l__5CBA_HL_r	5O14_D_l	5CBA_HL_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5O14	5CBA	242	241
PP_NEG__5O1R_A_l__5KOV_HL_r	5O1R_A_l	5KOV_HL_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5O1R	5KOV	152	424
PP_NEG__5SV3_A_l__2SNI_A_r	5SV3_A_l	2SNI_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5SV3	2SNI	258	274
PP_NEG__5VNW_A_l__1BKD_A_r	5VNW_A_l	1BKD_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5VNW	1BKD	578	463
PP_NEG__5WHK_AB_l__1IB1_AB_r	5WHK_AB_l	1IB1_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5WHK	1IB1	362	460
PP_NEG__5WK3_A_l__2FJG_HL_r	5WK3_A_l	2FJG_HL_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5WK3	2FJG	67	429
PP_NEG__5WUX_CBA_l__1KAC_F_r	5WUX_CBA_l	1KAC_F_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5WUX	1KAC	456	185
PP_NEG__5X0T_A_l__1JK9_A_r	5X0T_A_l	1JK9_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5X0T	1JK9	181	219
PP_NEG__5Y9J_ABC_l__1E4K_AB_r	5Y9J_ABC_l	1E4K_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	5Y9J	1E4K	432	419
PP_NEG__6A0Z_A_l__3P57_AB_r	6A0Z_A_l	3P57_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	6A0Z	3P57	322	180
PP_NEG__6A77_A_l__2A1A_A_r	6A77_A_l	2A1A_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	6A77	2A1A	92	255
PP_NEG__6AL0_A_l__1BVN_A_r	6AL0_A_l	1BVN_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	6AL0	1BVN	185	495
PP_NEG__6B0S_A_l__3D5S_A_r	6B0S_A_l	3D5S_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	6B0S	3D5S	71	294
PP_NEG__6BPC_A_l__3FN1_A_r	6BPC_A_l	3FN1_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	6BPC	3FN1	303	173
PP_NEG__6CWG_A_l__1KXQ_A_r	6CWG_A_l	1KXQ_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	6CWG	1KXQ	258	496
PP_NEG__6DBG_A_l__1TMQ_A_r	6DBG_A_l	1TMQ_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	6DBG	1TMQ	291	470
PP_NEG__6EY6_AB_l__2OT3_A_r	6EY6_AB_l	2OT3_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	6EY6	2OT3	585	245
PP_NEG__6OC3_A_l__1HIA_XY_r	6OC3_A_l	1HIA_XY_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	6OC3	1HIA	214	232
PP_NEG__7CEI_B_l__1FQ1_F_r	7CEI_B_l	1FQ1_F_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	7CEI	1FQ1	131	178
PP_NEG__9QFW_AB_l__3AAD_A_r	9QFW_AB_l	3AAD_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	9QFW	3AAD	196	267
PP_NEG__BAAD_A_l__3R9A_AB_r	BAAD_A_l	3R9A_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	BAAD	3R9A	156	772
PP_NEG__BOYV_A_l__1A2K_AB_r	BOYV_A_l	1A2K_AB_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	BOYV	1A2K	115	246
PP_NEG__BP57_A_l__1EER_A_r	BP57_A_l	1EER_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	BP57	1EER	109	166
PP_NEG__CP57_A_l__1GP2_A_r	CP57_A_l	1GP2_A_r	0	pp_prepared	cross_complex_frozen_synthetic_negative	synthetic_negative_not_experimentally_verified	CP57	1GP2	109	310
